"Título de trazado: WL_04"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 20968507, SEN S/N: 20968507)","Temp, °F (LGR S/N: 20968507, SEN S/N: 20968507)","Acoplador separado (LGR S/N: 20968507)","Acoplador adjunto (LGR S/N: 20968507)","Host conectado (LGR S/N: 20968507)","Parado (LGR S/N: 20968507)","Final de archivo (LGR S/N: 20968507)"
2349,01/23/22 12:15:00 AM,9.2493,42.732,,,,,
2350,01/23/22 12:30:00 AM,9.2440,42.732,,,,,
2351,01/23/22 12:45:00 AM,9.2405,42.732,,,,,
2352,01/23/22 01:00:00 AM,9.2373,42.915,,,,,
2353,01/23/22 01:15:00 AM,9.2408,42.915,,,,,
2354,01/23/22 01:30:00 AM,9.2356,42.915,,,,,
2355,01/23/22 01:45:00 AM,9.2302,42.915,,,,,
2356,01/23/22 02:00:00 AM,9.2285,42.915,,,,,
2357,01/23/22 02:15:00 AM,9.2302,42.915,,,,,
2358,01/23/22 02:30:00 AM,9.2248,42.915,,,,,
2359,01/23/22 02:45:00 AM,9.2248,42.915,,,,,
2360,01/23/22 03:00:00 AM,9.2231,42.915,,,,,
2361,01/23/22 03:15:00 AM,9.2231,42.915,,,,,
2362,01/23/22 03:30:00 AM,9.2245,42.732,,,,,
2363,01/23/22 03:45:00 AM,9.2227,42.732,,,,,
2364,01/23/22 04:00:00 AM,9.2224,42.548,,,,,
2365,01/23/22 04:15:00 AM,9.2206,42.548,,,,,
2366,01/23/22 04:30:00 AM,9.2224,42.548,,,,,
2367,01/23/22 04:45:00 AM,9.2238,42.363,,,,,
2368,01/23/22 05:00:00 AM,9.2238,42.363,,,,,
2369,01/23/22 05:15:00 AM,9.2256,42.363,,,,,
2370,01/23/22 05:30:00 AM,9.2256,42.363,,,,,
2371,01/23/22 05:45:00 AM,9.2269,42.179,,,,,
2372,01/23/22 06:00:00 AM,9.2305,42.179,,,,,
2373,01/23/22 06:15:00 AM,9.2269,42.179,,,,,
2374,01/23/22 06:30:00 AM,9.2283,41.994,,,,,
2375,01/23/22 06:45:00 AM,9.2337,41.994,,,,,
2376,01/23/22 07:00:00 AM,9.2337,41.994,,,,,
2377,01/23/22 07:15:00 AM,9.2390,41.994,,,,,
2378,01/23/22 07:30:00 AM,9.2425,41.994,,,,,
2379,01/23/22 07:45:00 AM,9.2425,41.994,,,,,
2380,01/23/22 08:00:00 AM,9.2479,41.994,,,,,
2381,01/23/22 08:15:00 AM,9.2479,41.994,,,,,
2382,01/23/22 08:30:00 AM,9.2501,42.179,,,,,
2383,01/23/22 08:45:00 AM,9.2521,42.363,,,,,
2384,01/23/22 09:00:00 AM,9.2540,42.363,,,,,
2385,01/23/22 09:15:00 AM,9.2560,42.548,,,,,
2386,01/23/22 09:30:00 AM,9.2565,42.732,,,,,
2387,01/23/22 09:45:00 AM,9.2528,42.732,,,,,
2388,01/23/22 10:00:00 AM,9.2498,42.915,,,,,
2389,01/23/22 10:15:00 AM,9.2522,43.282,,,,,
2390,01/23/22 10:30:00 AM,9.2508,43.466,,,,,
2391,01/23/22 10:45:00 AM,9.2515,43.831,,,,,
2392,01/23/22 11:00:00 AM,9.2502,44.013,,,,,
2393,01/23/22 11:15:00 AM,9.2473,44.379,,,,,
2394,01/23/22 11:30:00 AM,9.2431,44.922,,,,,
2395,01/23/22 11:45:00 AM,9.2453,45.104,,,,,
2396,01/23/22 12:00:00 PM,9.2424,45.466,,,,,
2397,01/23/22 12:15:00 PM,9.2396,45.828,,,,,
2398,01/23/22 12:30:00 PM,9.2438,46.188,,,,,
2399,01/23/22 12:45:00 PM,9.2406,46.369,,,,,
2400,01/23/22 01:00:00 PM,9.2396,46.728,,,,,
2401,01/23/22 01:15:00 PM,9.2346,46.908,,,,,
2402,01/23/22 01:30:00 PM,9.2335,47.266,,,,,
2403,01/23/22 01:45:00 PM,9.2325,47.624,,,,,
2404,01/23/22 02:00:00 PM,9.2286,48.339,,,,,
2405,01/23/22 02:15:00 PM,9.2292,48.695,,,,,
2406,01/23/22 02:30:00 PM,9.2225,48.871,,,,,
2407,01/23/22 02:45:00 PM,9.2235,49.404,,,,,
2408,01/23/22 03:00:00 PM,9.2221,49.582,,,,,
2409,01/23/22 03:15:00 PM,9.2243,49.759,,,,,
2410,01/23/22 03:30:00 PM,9.2206,49.759,,,,,
2411,01/23/22 03:45:00 PM,9.2171,49.759,,,,,
2412,01/23/22 04:00:00 PM,9.2189,49.759,,,,,
2413,01/23/22 04:15:00 PM,9.2132,49.582,,,,,
2414,01/23/22 04:30:00 PM,9.2125,49.228,,,,,
2415,01/23/22 04:45:00 PM,9.2157,49.050,,,,,
2416,01/23/22 05:00:00 PM,9.2154,48.871,,,,,
2417,01/23/22 05:15:00 PM,9.2147,48.517,,,,,
2418,01/23/22 05:30:00 PM,9.2179,48.339,,,,,
2419,01/23/22 05:45:00 PM,9.2193,48.160,,,,,
2420,01/23/22 06:00:00 PM,9.2222,47.802,,,,,
2421,01/23/22 06:15:00 PM,9.2200,47.624,,,,,
2422,01/23/22 06:30:00 PM,9.2267,47.446,,,,,
2423,01/23/22 06:45:00 PM,9.2229,47.266,,,,,
2424,01/23/22 07:00:00 PM,9.2279,47.088,,,,,
2425,01/23/22 07:15:00 PM,9.2274,46.908,,,,,
2426,01/23/22 07:30:00 PM,9.2289,46.728,,,,,
2427,01/23/22 07:45:00 PM,9.2321,46.548,,,,,
2428,01/23/22 08:00:00 PM,9.2301,46.369,,,,,
2429,01/23/22 08:15:00 PM,9.2350,46.188,,,,,
2430,01/23/22 08:30:00 PM,9.2367,46.188,,,,,
2431,01/23/22 08:45:00 PM,9.2399,46.008,,,,,
2432,01/23/22 09:00:00 PM,9.2396,45.828,,,,,
2433,01/23/22 09:15:00 PM,9.2431,45.828,,,,,
2434,01/23/22 09:30:00 PM,9.2409,45.648,,,,,
2435,01/23/22 09:45:00 PM,9.2409,45.648,,,,,
2436,01/23/22 10:00:00 PM,9.2460,45.466,,,,,
2437,01/23/22 10:15:00 PM,9.2441,45.466,,,,,
2438,01/23/22 10:30:00 PM,9.2424,45.466,,,,,
2439,01/23/22 10:45:00 PM,9.2402,45.286,,,,,
2440,01/23/22 11:00:00 PM,9.2456,45.286,,,,,
2441,01/23/22 11:15:00 PM,9.2438,45.286,,,,,
2442,01/23/22 11:30:00 PM,9.2417,45.104,,,,,
2443,01/23/22 11:45:00 PM,9.2417,45.104,,,,,
2444,01/24/22 12:00:00 AM,9.2399,45.104,,,,,
2445,01/24/22 12:15:00 AM,9.2395,44.922,,,,,
2446,01/24/22 12:30:00 AM,9.2343,44.922,,,,,
2447,01/24/22 12:45:00 AM,9.2343,44.922,,,,,
2448,01/24/22 01:00:00 AM,9.2306,44.922,,,,,
2449,01/24/22 01:15:00 AM,9.2286,44.742,,,,,
2450,01/24/22 01:30:00 AM,9.2286,44.742,,,,,
2451,01/24/22 01:45:00 AM,9.2286,44.742,,,,,
2452,01/24/22 02:00:00 AM,9.2250,44.742,,,,,
2453,01/24/22 02:15:00 AM,9.2267,44.742,,,,,
2454,01/24/22 02:30:00 AM,9.2228,44.560,,,,,
2455,01/24/22 02:45:00 AM,9.2211,44.560,,,,,
2456,01/24/22 03:00:00 AM,9.2211,44.560,,,,,
2457,01/24/22 03:15:00 AM,9.2157,44.560,,,,,
2458,01/24/22 03:30:00 AM,9.2189,44.379,,,,,
2459,01/24/22 03:45:00 AM,9.2186,44.195,,,,,
2460,01/24/22 04:00:00 AM,9.2240,44.195,,,,,
2461,01/24/22 04:15:00 AM,9.2186,44.195,,,,,
2462,01/24/22 04:30:00 AM,9.2200,44.013,,,,,
2463,01/24/22 04:45:00 AM,9.2200,44.013,,,,,
2464,01/24/22 05:00:00 AM,9.2200,44.013,,,,,
2465,01/24/22 05:15:00 AM,9.2231,43.831,,,,,
2466,01/24/22 05:30:00 AM,9.2250,43.831,,,,,
2467,01/24/22 05:45:00 AM,9.2267,43.831,,,,,
2468,01/24/22 06:00:00 AM,9.2285,43.831,,,,,
2469,01/24/22 06:15:00 AM,9.2321,43.831,,,,,
2470,01/24/22 06:30:00 AM,9.2321,43.831,,,,,
2471,01/24/22 06:45:00 AM,9.2321,43.831,,,,,
2472,01/24/22 07:00:00 AM,9.2321,43.831,,,,,
2473,01/24/22 07:15:00 AM,9.2356,43.831,,,,,
2474,01/24/22 07:30:00 AM,9.2392,43.831,,,,,
2475,01/24/22 07:45:00 AM,9.2392,43.831,,,,,
2476,01/24/22 08:00:00 AM,9.2409,43.831,,,,,
2477,01/24/22 08:15:00 AM,9.2431,44.013,,,,,
2478,01/24/22 08:30:00 AM,9.2412,44.013,,,,,
2479,01/24/22 08:45:00 AM,9.2417,44.195,,,,,
2480,01/24/22 09:00:00 AM,9.2451,44.195,,,,,
2481,01/24/22 09:15:00 AM,9.2456,44.379,,,,,
2482,01/24/22 09:30:00 AM,9.2491,44.379,,,,,
2483,01/24/22 09:45:00 AM,9.2459,44.560,,,,,
2484,01/24/22 10:00:00 AM,9.2463,44.742,,,,,
2485,01/24/22 10:15:00 AM,9.2466,44.922,,,,,
2486,01/24/22 10:30:00 AM,9.2434,45.104,,,,,
2487,01/24/22 10:45:00 AM,9.2434,45.104,,,,,
2488,01/24/22 11:00:00 AM,9.2406,45.466,,,,,
2489,01/24/22 11:15:00 AM,9.2409,45.648,,,,,
2490,01/24/22 11:30:00 AM,9.2399,46.008,,,,,
2491,01/24/22 11:45:00 AM,9.2372,46.369,,,,,
2492,01/24/22 12:00:00 PM,9.2375,46.548,,,,,
2493,01/24/22 12:15:00 PM,9.2364,46.908,,,,,
2494,01/24/22 12:30:00 PM,9.2335,47.266,,,,,
2495,01/24/22 12:45:00 PM,9.2289,47.624,,,,,
2496,01/24/22 01:00:00 PM,9.2318,48.160,,,,,
2497,01/24/22 01:15:00 PM,9.2306,48.517,,,,,
2498,01/24/22 01:30:00 PM,9.2264,49.050,,,,,
2499,01/24/22 01:45:00 PM,9.2253,49.404,,,,,
2500,01/24/22 02:00:00 PM,9.2243,49.759,,,,,
2501,01/24/22 02:15:00 PM,9.2235,50.290,,,,,
2502,01/24/22 02:30:00 PM,9.2209,50.819,,,,,
2503,01/24/22 02:45:00 PM,9.2177,50.995,,,,,
2504,01/24/22 03:00:00 PM,9.2180,51.172,,,,,
2505,01/24/22 03:15:00 PM,9.2163,51.172,,,,,
2506,01/24/22 03:30:00 PM,9.2160,50.995,,,,,
2507,01/24/22 03:45:00 PM,9.2160,50.995,,,,,
2508,01/24/22 04:00:00 PM,9.2153,50.643,,,,,
2509,01/24/22 04:15:00 PM,9.2150,50.466,,,,,
2510,01/24/22 04:30:00 PM,9.2164,50.290,,,,,
2511,01/24/22 04:45:00 PM,9.2106,50.113,,,,,
2512,01/24/22 05:00:00 PM,9.2140,49.937,,,,,
2513,01/24/22 05:15:00 PM,9.2189,49.759,,,,,
2514,01/24/22 05:30:00 PM,9.2182,49.404,,,,,
2515,01/24/22 05:45:00 PM,9.2179,49.228,,,,,
2516,01/24/22 06:00:00 PM,9.2245,49.050,,,,,
2517,01/24/22 06:15:00 PM,9.2225,48.871,,,,,
2518,01/24/22 06:30:00 PM,9.2240,48.695,,,,,
2519,01/24/22 06:45:00 PM,9.2250,48.339,,,,,
2520,01/24/22 07:00:00 PM,9.2264,48.160,,,,,
2521,01/24/22 07:15:00 PM,9.2279,47.982,,,,,
2522,01/24/22 07:30:00 PM,9.2274,47.802,,,,,
2523,01/24/22 07:45:00 PM,9.2289,47.624,,,,,
2524,01/24/22 08:00:00 PM,9.2303,47.446,,,,,
2525,01/24/22 08:15:00 PM,9.2353,47.266,,,,,
2526,01/24/22 08:30:00 PM,9.2350,47.088,,,,,
2527,01/24/22 08:45:00 PM,9.2382,46.908,,,,,
2528,01/24/22 09:00:00 PM,9.2377,46.728,,,,,
2529,01/24/22 09:15:00 PM,9.2409,46.548,,,,,
2530,01/24/22 09:30:00 PM,9.2424,46.369,,,,,
2531,01/24/22 09:45:00 PM,9.2438,46.188,,,,,
2532,01/24/22 10:00:00 PM,9.2435,46.008,,,,,
2533,01/24/22 10:15:00 PM,9.2396,45.828,,,,,
2534,01/24/22 10:30:00 PM,9.2446,45.648,,,,,
2535,01/24/22 10:45:00 PM,9.2460,45.466,,,,,
2536,01/24/22 11:00:00 PM,9.2424,45.466,,,,,
2537,01/24/22 11:15:00 PM,9.2441,45.466,,,,,
2538,01/24/22 11:30:00 PM,9.2402,45.286,,,,,
2539,01/24/22 11:45:00 PM,9.2402,45.286,,,,,
2540,01/25/22 12:00:00 AM,9.2385,45.286,,,,,
2541,01/25/22 12:15:00 AM,9.2350,45.286,,,,,
2542,01/25/22 12:30:00 AM,9.2331,45.286,,,,,
2543,01/25/22 12:45:00 AM,9.2311,45.104,,,,,
2544,01/25/22 01:00:00 AM,9.2274,45.104,,,,,
2545,01/25/22 01:15:00 AM,9.2257,45.104,,,,,
2546,01/25/22 01:30:00 AM,9.2240,45.104,,,,,
2547,01/25/22 01:45:00 AM,9.2257,45.104,,,,,
2548,01/25/22 02:00:00 AM,9.2240,45.104,,,,,
2549,01/25/22 02:15:00 AM,9.2222,45.104,,,,,
2550,01/25/22 02:30:00 AM,9.2222,45.104,,,,,
2551,01/25/22 02:45:00 AM,9.2222,45.104,,,,,
2552,01/25/22 03:00:00 AM,9.2222,45.104,,,,,
2553,01/25/22 03:15:00 AM,9.2218,44.922,,,,,
2554,01/25/22 03:30:00 AM,9.2183,44.922,,,,,
2555,01/25/22 03:45:00 AM,9.2200,44.922,,,,,
2556,01/25/22 04:00:00 AM,9.2218,44.922,,,,,
2557,01/25/22 04:15:00 AM,9.2200,44.922,,,,,
2558,01/25/22 04:30:00 AM,9.2218,44.922,,,,,
2559,01/25/22 04:45:00 AM,9.2196,44.742,,,,,
2560,01/25/22 05:00:00 AM,9.2196,44.742,,,,,
2561,01/25/22 05:15:00 AM,9.2215,44.742,,,,,
2562,01/25/22 05:30:00 AM,9.2196,44.742,,,,,
2563,01/25/22 05:45:00 AM,9.2211,44.560,,,,,
2564,01/25/22 06:00:00 AM,9.2228,44.560,,,,,
2565,01/25/22 06:15:00 AM,9.2260,44.379,,,,,
2566,01/25/22 06:30:00 AM,9.2240,44.195,,,,,
2567,01/25/22 06:45:00 AM,9.2274,44.195,,,,,
2568,01/25/22 07:00:00 AM,9.2289,44.013,,,,,
2569,01/25/22 07:15:00 AM,9.2321,43.831,,,,,
2570,01/25/22 07:30:00 AM,9.2338,43.831,,,,,
2571,01/25/22 07:45:00 AM,9.2373,43.831,,,,,
2572,01/25/22 08:00:00 AM,9.2395,44.013,,,,,
2573,01/25/22 08:15:00 AM,9.2412,44.013,,,,,
2574,01/25/22 08:30:00 AM,9.2412,44.013,,,,,
2575,01/25/22 08:45:00 AM,9.2434,44.195,,,,,
2576,01/25/22 09:00:00 AM,9.2419,44.379,,,,,
2577,01/25/22 09:15:00 AM,9.2419,44.379,,,,,
2578,01/25/22 09:30:00 AM,9.2459,44.560,,,,,
2579,01/25/22 09:45:00 AM,9.2463,44.742,,,,,
2580,01/25/22 10:00:00 AM,9.2449,44.922,,,,,
2581,01/25/22 10:15:00 AM,9.2453,45.104,,,,,
2582,01/25/22 10:30:00 AM,9.2438,45.286,,,,,
2583,01/25/22 10:45:00 AM,9.2460,45.466,,,,,
2584,01/25/22 11:00:00 AM,9.2467,45.828,,,,,
2585,01/25/22 11:15:00 AM,9.2453,46.008,,,,,
2586,01/25/22 11:30:00 AM,9.2438,46.188,,,,,
2587,01/25/22 11:45:00 AM,9.2441,46.369,,,,,
2588,01/25/22 12:00:00 PM,9.2409,46.548,,,,,
2589,01/25/22 12:15:00 PM,9.2431,46.728,,,,,
2590,01/25/22 12:30:00 PM,9.2396,46.728,,,,,
2591,01/25/22 12:45:00 PM,9.2377,46.728,,,,,
2592,01/25/22 01:00:00 PM,9.2360,46.728,,,,,
2593,01/25/22 01:15:00 PM,9.2311,46.908,,,,,
2594,01/25/22 01:30:00 PM,9.2293,46.908,,,,,
2595,01/25/22 01:45:00 PM,9.2257,46.908,,,,,
2596,01/25/22 02:00:00 PM,9.2261,47.088,,,,,
2597,01/25/22 02:15:00 PM,9.2229,47.266,,,,,
2598,01/25/22 02:30:00 PM,9.2179,47.446,,,,,
2599,01/25/22 02:45:00 PM,9.2200,47.624,,,,,
2600,01/25/22 03:00:00 PM,9.2186,47.802,,,,,
2601,01/25/22 03:15:00 PM,9.2190,47.982,,,,,
2602,01/25/22 03:30:00 PM,9.2171,47.982,,,,,
2603,01/25/22 03:45:00 PM,9.2157,48.160,,,,,
2604,01/25/22 04:00:00 PM,9.2122,48.160,,,,,
2605,01/25/22 04:15:00 PM,9.2157,48.160,,,,,
2606,01/25/22 04:30:00 PM,9.2157,48.160,,,,,
2607,01/25/22 04:45:00 PM,9.2154,47.982,,,,,
2608,01/25/22 05:00:00 PM,9.2171,47.982,,,,,
2609,01/25/22 05:15:00 PM,9.2203,47.802,,,,,
2610,01/25/22 05:30:00 PM,9.2218,47.624,,,,,
2611,01/25/22 05:45:00 PM,9.2235,47.624,,,,,
2612,01/25/22 06:00:00 PM,9.2232,47.446,,,,,
2613,01/25/22 06:15:00 PM,9.2229,47.266,,,,,
2614,01/25/22 06:30:00 PM,9.2261,47.088,,,,,
2615,01/25/22 06:45:00 PM,9.2261,47.088,,,,,
2616,01/25/22 07:00:00 PM,9.2293,46.908,,,,,
2617,01/25/22 07:15:00 PM,9.2346,46.908,,,,,
2618,01/25/22 07:30:00 PM,9.2360,46.728,,,,,
2619,01/25/22 07:45:00 PM,9.2357,46.548,,,,,
2620,01/25/22 08:00:00 PM,9.2375,46.548,,,,,
2621,01/25/22 08:15:00 PM,9.2353,46.369,,,,,
2622,01/25/22 08:30:00 PM,9.2406,46.369,,,,,
2623,01/25/22 08:45:00 PM,9.2456,46.188,,,,,
2624,01/25/22 09:00:00 PM,9.2475,46.188,,,,,
2625,01/25/22 09:15:00 PM,9.2492,46.188,,,,,
2626,01/25/22 09:30:00 PM,9.2507,46.008,,,,,
2627,01/25/22 09:45:00 PM,9.2470,46.008,,,,,
2628,01/25/22 10:00:00 PM,9.2502,45.828,,,,,
2629,01/25/22 10:15:00 PM,9.2449,45.828,,,,,
2630,01/25/22 10:30:00 PM,9.2463,45.648,,,,,
2631,01/25/22 10:45:00 PM,9.2499,45.648,,,,,
2632,01/25/22 11:00:00 PM,9.2460,45.466,,,,,
2633,01/25/22 11:15:00 PM,9.2389,45.466,,,,,
2634,01/25/22 11:30:00 PM,9.2406,45.466,,,,,
2635,01/25/22 11:45:00 PM,9.2421,45.286,,,,,
2636,01/26/22 12:00:00 AM,9.2402,45.286,,,,,
2637,01/26/22 12:15:00 AM,9.2382,45.104,,,,,
2638,01/26/22 12:30:00 AM,9.2382,45.104,,,,,
2639,01/26/22 12:45:00 AM,9.2328,45.104,,,,,
2640,01/26/22 01:00:00 AM,9.2306,44.922,,,,,
2641,01/26/22 01:15:00 AM,9.2272,44.922,,,,,
2642,01/26/22 01:30:00 AM,9.2250,44.742,,,,,
2643,01/26/22 01:45:00 AM,9.2267,44.742,,,,,
2644,01/26/22 02:00:00 AM,9.2232,44.742,,,,,
2645,01/26/22 02:15:00 AM,9.2211,44.560,,,,,
2646,01/26/22 02:30:00 AM,9.2228,44.560,,,,,
2647,01/26/22 02:45:00 AM,9.2243,44.379,,,,,
2648,01/26/22 03:00:00 AM,9.2225,44.379,,,,,
2649,01/26/22 03:15:00 AM,9.2225,44.379,,,,,
2650,01/26/22 03:30:00 AM,9.2221,44.195,,,,,
2651,01/26/22 03:45:00 AM,9.2221,44.195,,,,,
2652,01/26/22 04:00:00 AM,9.2240,44.195,,,,,
2653,01/26/22 04:15:00 AM,9.2240,44.195,,,,,
2654,01/26/22 04:30:00 AM,9.2235,44.013,,,,,
2655,01/26/22 04:45:00 AM,9.2235,44.013,,,,,
2656,01/26/22 05:00:00 AM,9.2253,44.013,,,,,
2657,01/26/22 05:15:00 AM,9.2253,44.013,,,,,
2658,01/26/22 05:30:00 AM,9.2253,44.013,,,,,
2659,01/26/22 05:45:00 AM,9.2267,43.831,,,,,
2660,01/26/22 06:00:00 AM,9.2285,43.831,,,,,
2661,01/26/22 06:15:00 AM,9.2317,43.648,,,,,
2662,01/26/22 06:30:00 AM,9.2334,43.648,,,,,
2663,01/26/22 06:45:00 AM,9.2334,43.648,,,,,
2664,01/26/22 07:00:00 AM,9.2353,43.648,,,,,
2665,01/26/22 07:15:00 AM,9.2366,43.466,,,,,
2666,01/26/22 07:30:00 AM,9.2402,43.466,,,,,
2667,01/26/22 07:45:00 AM,9.2437,43.466,,,,,
2668,01/26/22 08:00:00 AM,9.2441,43.648,,,,,
2669,01/26/22 08:15:00 AM,9.2476,43.648,,,,,
2670,01/26/22 08:30:00 AM,9.2476,43.648,,,,,
2671,01/26/22 08:45:00 AM,9.2493,43.648,,,,,
2672,01/26/22 09:00:00 AM,9.2498,43.831,,,,,
2673,01/26/22 09:15:00 AM,9.2533,43.831,,,,,
2674,01/26/22 09:30:00 AM,9.2533,43.831,,,,,
2675,01/26/22 09:45:00 AM,9.2520,44.013,,,,,
2676,01/26/22 10:00:00 AM,9.2554,44.013,,,,,
2677,01/26/22 10:15:00 AM,9.2522,44.195,,,,,
2678,01/26/22 10:30:00 AM,9.2522,44.195,,,,,
2679,01/26/22 10:45:00 AM,9.2509,44.379,,,,,
2680,01/26/22 11:00:00 AM,9.2495,44.560,,,,,
2681,01/26/22 11:15:00 AM,9.2478,44.560,,,,,
2682,01/26/22 11:30:00 AM,9.2446,44.742,,,,,
2683,01/26/22 11:45:00 AM,9.2466,44.922,,,,,
2684,01/26/22 12:00:00 PM,9.2502,44.922,,,,,
2685,01/26/22 12:15:00 PM,9.2470,45.104,,,,,
2686,01/26/22 12:30:00 PM,9.2438,45.286,,,,,
2687,01/26/22 12:45:00 PM,9.2446,45.648,,,,,
2688,01/26/22 01:00:00 PM,9.2409,45.648,,,,,
2689,01/26/22 01:15:00 PM,9.2399,46.008,,,,,
2690,01/26/22 01:30:00 PM,9.2385,46.188,,,,,
2691,01/26/22 01:45:00 PM,9.2372,46.369,,,,,
2692,01/26/22 02:00:00 PM,9.2338,46.548,,,,,
2693,01/26/22 02:15:00 PM,9.2306,46.728,,,,,
2694,01/26/22 02:30:00 PM,9.2311,46.908,,,,,
2695,01/26/22 02:45:00 PM,9.2279,47.088,,,,,
2696,01/26/22 03:00:00 PM,9.2279,47.088,,,,,
2697,01/26/22 03:15:00 PM,9.2247,47.266,,,,,
2698,01/26/22 03:30:00 PM,9.2247,47.266,,,,,
2699,01/26/22 03:45:00 PM,9.2247,47.266,,,,,
2700,01/26/22 04:00:00 PM,9.2211,47.266,,,,,
2701,01/26/22 04:15:00 PM,9.2229,47.266,,,,,
2702,01/26/22 04:30:00 PM,9.2211,47.266,,,,,
2703,01/26/22 04:45:00 PM,9.2229,47.266,,,,,
2704,01/26/22 05:00:00 PM,9.2247,47.266,,,,,
2705,01/26/22 05:15:00 PM,9.2229,47.266,,,,,
2706,01/26/22 05:30:00 PM,9.2225,47.088,,,,,
2707,01/26/22 05:45:00 PM,9.2243,47.088,,,,,
2708,01/26/22 06:00:00 PM,9.2257,46.908,,,,,
2709,01/26/22 06:15:00 PM,9.2274,46.908,,,,,
2710,01/26/22 06:30:00 PM,9.2254,46.728,,,,,
2711,01/26/22 06:45:00 PM,9.2289,46.728,,,,,
2712,01/26/22 07:00:00 PM,9.2303,46.548,,,,,
2713,01/26/22 07:15:00 PM,9.2357,46.548,,,,,
2714,01/26/22 07:30:00 PM,9.2318,46.369,,,,,
2715,01/26/22 07:45:00 PM,9.2372,46.369,,,,,
2716,01/26/22 08:00:00 PM,9.2350,46.188,,,,,
2717,01/26/22 08:15:00 PM,9.2385,46.188,,,,,
2718,01/26/22 08:30:00 PM,9.2404,46.188,,,,,
2719,01/26/22 08:45:00 PM,9.2417,46.008,,,,,
2720,01/26/22 09:00:00 PM,9.2453,46.008,,,,,
2721,01/26/22 09:15:00 PM,9.2470,46.008,,,,,
2722,01/26/22 09:30:00 PM,9.2502,45.828,,,,,
2723,01/26/22 09:45:00 PM,9.2520,45.828,,,,,
2724,01/26/22 10:00:00 PM,9.2502,45.828,,,,,
2725,01/26/22 10:15:00 PM,9.2520,45.828,,,,,
2726,01/26/22 10:30:00 PM,9.2499,45.648,,,,,
2727,01/26/22 10:45:00 PM,9.2499,45.648,,,,,
2728,01/26/22 11:00:00 PM,9.2499,45.648,,,,,
2729,01/26/22 11:15:00 PM,9.2495,45.466,,,,,
2730,01/26/22 11:30:00 PM,9.2478,45.466,,,,,
2731,01/26/22 11:45:00 PM,9.2460,45.466,,,,,
2732,01/27/22 12:00:00 AM,9.2473,45.286,,,,,
2733,01/27/22 12:15:00 AM,9.2438,45.286,,,,,
2734,01/27/22 12:30:00 AM,9.2438,45.286,,,,,
2735,01/27/22 12:45:00 AM,9.2402,45.286,,,,,
2736,01/27/22 01:00:00 AM,9.2367,45.286,,,,,
2737,01/27/22 01:15:00 AM,9.2385,45.286,,,,,
2738,01/27/22 01:30:00 AM,9.2350,45.286,,,,,
2739,01/27/22 01:45:00 AM,9.2328,45.104,,,,,
2740,01/27/22 02:00:00 AM,9.2292,45.104,,,,,
2741,01/27/22 02:15:00 AM,9.2292,45.104,,,,,
2742,01/27/22 02:30:00 AM,9.2274,45.104,,,,,
2743,01/27/22 02:45:00 AM,9.2240,45.104,,,,,
2744,01/27/22 03:00:00 AM,9.2257,45.104,,,,,
2745,01/27/22 03:15:00 AM,9.2257,45.104,,,,,
2746,01/27/22 03:30:00 AM,9.2272,44.922,,,,,
2747,01/27/22 03:45:00 AM,9.2289,44.922,,,,,
2748,01/27/22 04:00:00 AM,9.2306,44.922,,,,,
2749,01/27/22 04:15:00 AM,9.2289,44.922,,,,,
2750,01/27/22 04:30:00 AM,9.2306,44.922,,,,,
2751,01/27/22 04:45:00 AM,9.2343,44.922,,,,,
2752,01/27/22 05:00:00 AM,9.2324,44.922,,,,,
2753,01/27/22 05:15:00 AM,9.2289,44.922,,,,,
2754,01/27/22 05:30:00 AM,9.2324,44.922,,,,,
2755,01/27/22 05:45:00 AM,9.2324,44.922,,,,,
2756,01/27/22 06:00:00 AM,9.2343,44.922,,,,,
2757,01/27/22 06:15:00 AM,9.2360,44.922,,,,,
2758,01/27/22 06:30:00 AM,9.2375,44.742,,,,,
2759,01/27/22 06:45:00 AM,9.2427,44.742,,,,,
2760,01/27/22 07:00:00 AM,9.2446,44.742,,,,,
2761,01/27/22 07:15:00 AM,9.2463,44.742,,,,,
2762,01/27/22 07:30:00 AM,9.2498,44.742,,,,,
2763,01/27/22 07:45:00 AM,9.2498,44.742,,,,,
2764,01/27/22 08:00:00 AM,9.2534,44.742,,,,,
2765,01/27/22 08:15:00 AM,9.2573,44.922,,,,,
2766,01/27/22 08:30:00 AM,9.2591,44.922,,,,,
2767,01/27/22 08:45:00 AM,9.2573,44.922,,,,,
2768,01/27/22 09:00:00 AM,9.2612,45.104,,,,,
2769,01/27/22 09:15:00 AM,9.2612,45.104,,,,,
2770,01/27/22 09:30:00 AM,9.2615,45.286,,,,,
2771,01/27/22 09:45:00 AM,9.2598,45.286,,,,,
2772,01/27/22 10:00:00 AM,9.2602,45.466,,,,,
2773,01/27/22 10:15:00 AM,9.2583,45.466,,,,,
2774,01/27/22 10:30:00 AM,9.2588,45.648,,,,,
2775,01/27/22 10:45:00 AM,9.2570,45.648,,,,,
2776,01/27/22 11:00:00 AM,9.2570,45.648,,,,,
2777,01/27/22 11:15:00 AM,9.2538,45.828,,,,,
2778,01/27/22 11:30:00 AM,9.2538,45.828,,,,,
2779,01/27/22 11:45:00 AM,9.2524,46.008,,,,,
