"Título de trazado: LUXabajo_04"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensidad, lum/ft² (LGR S/N: 10801154, SEN S/N: 10801154)","Batería mala (LGR S/N: 10801154)","Acoplador adjunto (LGR S/N: 10801154)","Acoplador separado (LGR S/N: 10801154)","Host conectado (LGR S/N: 10801154)","Parado (LGR S/N: 10801154)","Final de archivo (LGR S/N: 10801154)"
3812,09/05/21 04:00:00 AM,41.810,0.0,,,,,,
3813,09/05/21 04:15:00 AM,41.810,0.0,,,,,,
3814,09/05/21 04:30:00 AM,41.810,0.0,,,,,,
3815,09/05/21 04:45:00 AM,41.625,0.0,,,,,,
3816,09/05/21 05:00:00 AM,41.625,0.0,,,,,,
3817,09/05/21 05:15:00 AM,41.625,0.0,,,,,,
3818,09/05/21 05:30:00 AM,41.625,0.0,,,,,,
3819,09/05/21 05:45:00 AM,41.439,0.0,,,,,,
3820,09/05/21 06:00:00 AM,41.439,0.0,,,,,,
3821,09/05/21 06:15:00 AM,41.439,0.0,,,,,,
3822,09/05/21 06:30:00 AM,41.439,4.0,,,,,,
3823,09/05/21 06:45:00 AM,41.439,10.0,,,,,,
3824,09/05/21 07:00:00 AM,41.439,12.0,,,,,,
3825,09/05/21 07:15:00 AM,41.439,15.0,,,,,,
3826,09/05/21 07:30:00 AM,41.625,23.0,,,,,,
3827,09/05/21 07:45:00 AM,41.625,28.0,,,,,,
3828,09/05/21 08:00:00 AM,41.810,38.0,,,,,,
3829,09/05/21 08:15:00 AM,41.810,29.0,,,,,,
3830,09/05/21 08:30:00 AM,41.994,64.0,,,,,,
3831,09/05/21 08:45:00 AM,42.179,40.0,,,,,,
3832,09/05/21 09:00:00 AM,42.363,91.0,,,,,,
3833,09/05/21 09:15:00 AM,42.548,103.0,,,,,,
3834,09/05/21 09:30:00 AM,42.732,77.0,,,,,,
3835,09/05/21 09:45:00 AM,42.915,85.0,,,,,,
3836,09/05/21 10:00:00 AM,43.099,128.0,,,,,,
3837,09/05/21 10:15:00 AM,43.282,93.0,,,,,,
3838,09/05/21 10:30:00 AM,43.466,63.0,,,,,,
3839,09/05/21 10:45:00 AM,43.648,144.0,,,,,,
3840,09/05/21 11:00:00 AM,44.013,99.0,,,,,,
3841,09/05/21 11:15:00 AM,44.379,248.0,,,,,,
3842,09/05/21 11:30:00 AM,44.560,896.0,,,,,,
3843,09/05/21 11:45:00 AM,45.104,93.0,,,,,,
3844,09/05/21 12:00:00 PM,45.104,78.0,,,,,,
3845,09/05/21 12:15:00 PM,45.286,36.0,,,,,,
3846,09/05/21 12:30:00 PM,45.466,144.0,,,,,,
3847,09/05/21 12:45:00 PM,45.286,64.0,,,,,,
3848,09/05/21 01:00:00 PM,45.466,43.0,,,,,,
3849,09/05/21 01:15:00 PM,45.466,94.0,,,,,,
3850,09/05/21 01:30:00 PM,45.466,160.0,,,,,,
3851,09/05/21 01:45:00 PM,45.648,50.0,,,,,,
3852,09/05/21 02:00:00 PM,45.828,100.0,,,,,,
3853,09/05/21 02:15:00 PM,45.828,69.0,,,,,,
3854,09/05/21 02:30:00 PM,46.008,272.0,,,,,,
3855,09/05/21 02:45:00 PM,46.188,73.0,,,,,,
3856,09/05/21 03:00:00 PM,46.369,40.0,,,,,,
3857,09/05/21 03:15:00 PM,46.369,57.0,,,,,,
3858,09/05/21 03:30:00 PM,46.369,29.0,,,,,,
3859,09/05/21 03:45:00 PM,46.548,57.0,,,,,,
3860,09/05/21 04:00:00 PM,46.548,22.0,,,,,,
3861,09/05/21 04:15:00 PM,46.369,37.0,,,,,,
3862,09/05/21 04:30:00 PM,46.369,43.0,,,,,,
3863,09/05/21 04:45:00 PM,46.369,36.0,,,,,,
3864,09/05/21 05:00:00 PM,46.188,19.0,,,,,,
3865,09/05/21 05:15:00 PM,46.188,11.0,,,,,,
3866,09/05/21 05:30:00 PM,46.008,8.0,,,,,,
3867,09/05/21 05:45:00 PM,46.008,10.0,,,,,,
3868,09/05/21 06:00:00 PM,45.828,0.0,,,,,,
3869,09/05/21 06:15:00 PM,45.648,0.0,,,,,,
3870,09/05/21 06:30:00 PM,45.466,0.0,,,,,,
3871,09/05/21 06:45:00 PM,45.286,0.0,,,,,,
3872,09/05/21 07:00:00 PM,45.104,0.0,,,,,,
3873,09/05/21 07:15:00 PM,45.104,0.0,,,,,,
3874,09/05/21 07:30:00 PM,44.922,0.0,,,,,,
3875,09/05/21 07:45:00 PM,44.742,0.0,,,,,,
3876,09/05/21 08:00:00 PM,44.742,0.0,,,,,,
3877,09/05/21 08:15:00 PM,44.560,0.0,,,,,,
3878,09/05/21 08:30:00 PM,44.379,0.0,,,,,,
3879,09/05/21 08:45:00 PM,44.379,0.0,,,,,,
3880,09/05/21 09:00:00 PM,44.195,0.0,,,,,,
3881,09/05/21 09:15:00 PM,44.195,0.0,,,,,,
3882,09/05/21 09:30:00 PM,44.195,0.0,,,,,,
3883,09/05/21 09:45:00 PM,44.013,0.0,,,,,,
3884,09/05/21 10:00:00 PM,44.013,0.0,,,,,,
3885,09/05/21 10:15:00 PM,44.013,0.0,,,,,,
3886,09/05/21 10:30:00 PM,43.831,0.0,,,,,,
3887,09/05/21 10:45:00 PM,43.831,0.0,,,,,,
3888,09/05/21 11:00:00 PM,43.831,0.0,,,,,,
3889,09/05/21 11:15:00 PM,43.831,0.0,,,,,,
3890,09/05/21 11:30:00 PM,43.831,0.0,,,,,,
3891,09/05/21 11:45:00 PM,43.831,0.0,,,,,,
3892,09/06/21 12:00:00 AM,43.648,0.0,,,,,,
3893,09/06/21 12:15:00 AM,43.648,0.0,,,,,,
3894,09/06/21 12:30:00 AM,43.466,0.0,,,,,,
3895,09/06/21 12:45:00 AM,43.282,0.0,,,,,,
3896,09/06/21 01:00:00 AM,43.282,0.0,,,,,,
3897,09/06/21 01:15:00 AM,43.099,0.0,,,,,,
3898,09/06/21 01:30:00 AM,42.732,0.0,,,,,,
3899,09/06/21 01:45:00 AM,41.994,0.0,,,,,,
3900,09/06/21 02:00:00 AM,41.625,0.0,,,,,,
3901,09/06/21 02:15:00 AM,41.625,0.0,,,,,,
3902,09/06/21 02:30:00 AM,41.439,0.0,,,,,,
3903,09/06/21 02:45:00 AM,40.881,0.0,,,,,,
3904,09/06/21 03:00:00 AM,40.509,0.0,,,,,,
3905,09/06/21 03:15:00 AM,40.134,0.0,,,,,,
3906,09/06/21 03:30:00 AM,39.947,0.0,,,,,,
3907,09/06/21 03:45:00 AM,39.947,0.0,,,,,,
3908,09/06/21 04:00:00 AM,39.947,0.0,,,,,,
3909,09/06/21 04:15:00 AM,39.947,0.0,,,,,,
3910,09/06/21 04:30:00 AM,39.947,0.0,,,,,,
3911,09/06/21 04:45:00 AM,39.947,0.0,,,,,,
3912,09/06/21 05:00:00 AM,39.947,0.0,,,,,,
3913,09/06/21 05:15:00 AM,39.760,0.0,,,,,,
3914,09/06/21 05:30:00 AM,39.760,0.0,,,,,,
3915,09/06/21 05:45:00 AM,39.760,0.0,,,,,,
3916,09/06/21 06:00:00 AM,39.760,0.0,,,,,,
3917,09/06/21 06:15:00 AM,39.760,0.0,,,,,,
3918,09/06/21 06:30:00 AM,39.573,0.0,,,,,,
3919,09/06/21 06:45:00 AM,39.384,0.0,,,,,,
3920,09/06/21 07:00:00 AM,39.196,4.0,,,,,,
3921,09/06/21 07:15:00 AM,39.007,10.0,,,,,,
3922,09/06/21 07:30:00 AM,38.818,13.0,,,,,,
3923,09/06/21 07:45:00 AM,38.818,8.0,,,,,,
3924,09/06/21 08:00:00 AM,38.629,12.0,,,,,,
3925,09/06/21 08:15:00 AM,38.440,13.0,,,,,,
3926,09/06/21 08:30:00 AM,38.440,22.0,,,,,,
3927,09/06/21 08:45:00 AM,38.250,20.0,,,,,,
3928,09/06/21 09:00:00 AM,38.061,22.0,,,,,,
3929,09/06/21 09:15:00 AM,37.870,43.0,,,,,,
3930,09/06/21 09:30:00 AM,37.488,82.0,,,,,,
3931,09/06/21 09:45:00 AM,37.297,89.0,,,,,,
3932,09/06/21 10:00:00 AM,37.297,123.0,,,,,,
3933,09/06/21 10:15:00 AM,37.488,136.0,,,,,,
3934,09/06/21 10:30:00 AM,37.870,160.0,,,,,,
3935,09/06/21 10:45:00 AM,38.061,105.0,,,,,,
3936,09/06/21 11:00:00 AM,38.250,64.0,,,,,,
3937,09/06/21 11:15:00 AM,38.250,78.0,,,,,,
3938,09/06/21 11:30:00 AM,38.250,86.0,,,,,,
3939,09/06/21 11:45:00 AM,38.440,96.0,,,,,,
3940,09/06/21 12:00:00 PM,38.629,124.0,,,,,,
3941,09/06/21 12:15:00 PM,38.818,112.0,,,,,,
3942,09/06/21 12:30:00 PM,39.196,224.0,,,,,,
3943,09/06/21 12:45:00 PM,39.573,90.0,,,,,,
3944,09/06/21 01:00:00 PM,39.947,38.0,,,,,,
3945,09/06/21 01:15:00 PM,40.134,52.0,,,,,,
3946,09/06/21 01:30:00 PM,40.134,46.0,,,,,,
3947,09/06/21 01:45:00 PM,40.321,57.0,,,,,,
3948,09/06/21 02:00:00 PM,40.321,54.0,,,,,,
3949,09/06/21 02:15:00 PM,40.134,10.0,,,,,,
3950,09/06/21 02:30:00 PM,40.134,11.0,,,,,,
3951,09/06/21 02:45:00 PM,40.134,10.0,,,,,,
3952,09/06/21 03:00:00 PM,40.134,19.0,,,,,,
3953,09/06/21 03:15:00 PM,40.321,13.0,,,,,,
3954,09/06/21 03:30:00 PM,40.696,25.0,,,,,,
3955,09/06/21 03:45:00 PM,40.881,31.0,,,,,,
3956,09/06/21 04:00:00 PM,40.881,15.0,,,,,,
3957,09/06/21 04:15:00 PM,41.067,13.0,,,,,,
3958,09/06/21 04:30:00 PM,41.254,24.0,,,,,,
3959,09/06/21 04:45:00 PM,41.625,17.0,,,,,,
3960,09/06/21 05:00:00 PM,41.810,11.0,,,,,,
3961,09/06/21 05:15:00 PM,41.994,5.0,,,,,,
3962,09/06/21 05:30:00 PM,41.994,3.0,,,,,,
3963,09/06/21 05:45:00 PM,41.810,2.0,,,,,,
3964,09/06/21 06:00:00 PM,41.625,0.0,,,,,,
3965,09/06/21 06:15:00 PM,41.439,0.0,,,,,,
3966,09/06/21 06:30:00 PM,41.254,0.0,,,,,,
3967,09/06/21 06:45:00 PM,41.067,0.0,,,,,,
3968,09/06/21 07:00:00 PM,40.696,0.0,,,,,,
3969,09/06/21 07:15:00 PM,40.509,0.0,,,,,,
3970,09/06/21 07:30:00 PM,40.321,0.0,,,,,,
3971,09/06/21 07:45:00 PM,40.321,0.0,,,,,,
3972,09/06/21 08:00:00 PM,40.134,0.0,,,,,,
3973,09/06/21 08:15:00 PM,40.134,0.0,,,,,,
3974,09/06/21 08:30:00 PM,39.947,0.0,,,,,,
3975,09/06/21 08:45:00 PM,39.947,0.0,,,,,,
3976,09/06/21 09:00:00 PM,39.947,0.0,,,,,,
3977,09/06/21 09:15:00 PM,39.947,0.0,,,,,,
3978,09/06/21 09:30:00 PM,39.947,0.0,,,,,,
3979,09/06/21 09:45:00 PM,39.760,0.0,,,,,,
3980,09/06/21 10:00:00 PM,39.760,0.0,,,,,,
3981,09/06/21 10:15:00 PM,39.760,0.0,,,,,,
3982,09/06/21 10:30:00 PM,39.760,0.0,,,,,,
3983,09/06/21 10:45:00 PM,39.760,0.0,,,,,,
3984,09/06/21 11:00:00 PM,39.573,0.0,,,,,,
3985,09/06/21 11:15:00 PM,39.573,0.0,,,,,,
3986,09/06/21 11:30:00 PM,39.573,0.0,,,,,,
3987,09/06/21 11:45:00 PM,39.573,0.0,,,,,,
3988,09/07/21 12:00:00 AM,39.573,0.0,,,,,,
3989,09/07/21 12:15:00 AM,39.573,0.0,,,,,,
3990,09/07/21 12:30:00 AM,39.384,0.0,,,,,,
3991,09/07/21 12:45:00 AM,39.384,0.0,,,,,,
3992,09/07/21 01:00:00 AM,39.384,0.0,,,,,,
3993,09/07/21 01:15:00 AM,39.384,0.0,,,,,,
3994,09/07/21 01:30:00 AM,39.384,0.0,,,,,,
3995,09/07/21 01:45:00 AM,39.384,0.0,,,,,,
3996,09/07/21 02:00:00 AM,39.384,0.0,,,,,,
3997,09/07/21 02:15:00 AM,39.384,0.0,,,,,,
3998,09/07/21 02:30:00 AM,39.384,0.0,,,,,,
3999,09/07/21 02:45:00 AM,39.384,0.0,,,,,,
4000,09/07/21 03:00:00 AM,39.196,0.0,,,,,,
4001,09/07/21 03:15:00 AM,39.196,0.0,,,,,,
4002,09/07/21 03:30:00 AM,39.384,0.0,,,,,,
4003,09/07/21 03:45:00 AM,39.384,0.0,,,,,,
4004,09/07/21 04:00:00 AM,39.384,0.0,,,,,,
4005,09/07/21 04:15:00 AM,39.384,0.0,,,,,,
4006,09/07/21 04:30:00 AM,39.384,0.0,,,,,,
4007,09/07/21 04:45:00 AM,39.196,0.0,,,,,,
4008,09/07/21 05:00:00 AM,39.196,0.0,,,,,,
4009,09/07/21 05:15:00 AM,39.196,0.0,,,,,,
4010,09/07/21 05:30:00 AM,39.196,0.0,,,,,,
4011,09/07/21 05:45:00 AM,39.196,0.0,,,,,,
4012,09/07/21 06:00:00 AM,39.196,0.0,,,,,,
4013,09/07/21 06:15:00 AM,39.196,0.0,,,,,,
4014,09/07/21 06:30:00 AM,39.196,3.0,,,,,,
4015,09/07/21 06:45:00 AM,39.384,12.0,,,,,,
4016,09/07/21 07:00:00 AM,39.384,22.0,,,,,,
4017,09/07/21 07:15:00 AM,39.573,16.0,,,,,,
4018,09/07/21 07:30:00 AM,39.573,8.0,,,,,,
4019,09/07/21 07:45:00 AM,39.760,6.0,,,,,,
4020,09/07/21 08:00:00 AM,39.760,18.0,,,,,,
4021,09/07/21 08:15:00 AM,39.760,20.0,,,,,,
4022,09/07/21 08:30:00 AM,39.947,34.0,,,,,,
4023,09/07/21 08:45:00 AM,40.134,25.0,,,,,,
4024,09/07/21 09:00:00 AM,40.321,107.0,,,,,,
4025,09/07/21 09:15:00 AM,40.696,105.0,,,,,,
4026,09/07/21 09:30:00 AM,41.067,59.0,,,,,,
4027,09/07/21 09:45:00 AM,41.625,95.0,,,,,,
4028,09/07/21 10:00:00 AM,42.363,128.0,,,,,,
4029,09/07/21 10:15:00 AM,42.732,36.0,,,,,,
4030,09/07/21 10:30:00 AM,43.099,52.0,,,,,,
4031,09/07/21 10:45:00 AM,43.282,77.0,,,,,,
4032,09/07/21 11:00:00 AM,43.466,67.0,,,,,,
4033,09/07/21 11:15:00 AM,43.648,47.0,,,,,,
4034,09/07/21 11:30:00 AM,43.831,95.0,,,,,,
4035,09/07/21 11:45:00 AM,44.379,77.0,,,,,,
4036,09/07/21 12:00:00 PM,44.922,320.0,,,,,,
4037,09/07/21 12:15:00 PM,45.466,83.0,,,,,,
4038,09/07/21 12:30:00 PM,46.008,400.0,,,,,,
4039,09/07/21 12:45:00 PM,46.728,103.0,,,,,,
4040,09/07/21 01:00:00 PM,47.266,152.0,,,,,,
4041,09/07/21 01:15:00 PM,47.802,304.0,,,,,,
4042,09/07/21 01:30:00 PM,48.160,64.0,,,,,,
4043,09/07/21 01:45:00 PM,48.339,63.0,,,,,,
4044,09/07/21 02:00:00 PM,48.695,75.0,,,,,,
4045,09/07/21 02:15:00 PM,48.871,54.0,,,,,,
4046,09/07/21 02:30:00 PM,48.871,98.0,,,,,,
4047,09/07/21 02:45:00 PM,49.404,90.0,,,,,,
4048,09/07/21 03:00:00 PM,49.759,124.0,,,,,,
4049,09/07/21 03:15:00 PM,50.466,104.0,,,,,,
4050,09/07/21 03:30:00 PM,50.819,51.0,,,,,,
4051,09/07/21 03:45:00 PM,50.995,84.0,,,,,,
4052,09/07/21 04:00:00 PM,50.995,27.0,,,,,,
4053,09/07/21 04:15:00 PM,50.819,16.0,,,,,,
4054,09/07/21 04:30:00 PM,50.819,8.0,,,,,,
4055,09/07/21 04:45:00 PM,50.643,29.0,,,,,,
4056,09/07/21 05:00:00 PM,50.466,25.0,,,,,,
4057,09/07/21 05:15:00 PM,50.113,15.0,,,,,,
4058,09/07/21 05:30:00 PM,49.937,8.0,,,,,,
4059,09/07/21 05:45:00 PM,49.582,0.0,,,,,,
4060,09/07/21 06:00:00 PM,49.228,0.0,,,,,,
4061,09/07/21 06:15:00 PM,49.050,0.0,,,,,,
4062,09/07/21 06:30:00 PM,48.517,0.0,,,,,,
4063,09/07/21 06:45:00 PM,48.339,0.0,,,,,,
4064,09/07/21 07:00:00 PM,47.982,0.0,,,,,,
4065,09/07/21 07:15:00 PM,47.802,0.0,,,,,,
4066,09/07/21 07:30:00 PM,47.624,0.0,,,,,,
4067,09/07/21 07:45:00 PM,47.266,0.0,,,,,,
4068,09/07/21 08:00:00 PM,47.088,0.0,,,,,,
4069,09/07/21 08:15:00 PM,46.728,0.0,,,,,,
4070,09/07/21 08:30:00 PM,46.369,0.0,,,,,,
4071,09/07/21 08:45:00 PM,46.188,0.0,,,,,,
4072,09/07/21 09:00:00 PM,45.828,0.0,,,,,,
4073,09/07/21 09:15:00 PM,45.648,0.0,,,,,,
4074,09/07/21 09:30:00 PM,45.466,0.0,,,,,,
4075,09/07/21 09:45:00 PM,45.466,0.0,,,,,,
4076,09/07/21 10:00:00 PM,45.466,0.0,,,,,,
4077,09/07/21 10:15:00 PM,45.466,0.0,,,,,,
4078,09/07/21 10:30:00 PM,45.466,0.0,,,,,,
4079,09/07/21 10:45:00 PM,45.286,0.0,,,,,,
4080,09/07/21 11:00:00 PM,45.286,0.0,,,,,,
4081,09/07/21 11:15:00 PM,45.286,0.0,,,,,,
4082,09/07/21 11:30:00 PM,45.286,0.0,,,,,,
4083,09/07/21 11:45:00 PM,45.104,0.0,,,,,,
4084,09/08/21 12:00:00 AM,45.104,0.0,,,,,,
4085,09/08/21 12:15:00 AM,45.104,0.0,,,,,,
4086,09/08/21 12:30:00 AM,44.922,0.0,,,,,,
4087,09/08/21 12:45:00 AM,44.922,0.0,,,,,,
4088,09/08/21 01:00:00 AM,44.742,0.0,,,,,,
4089,09/08/21 01:15:00 AM,44.742,0.0,,,,,,
4090,09/08/21 01:30:00 AM,44.742,0.0,,,,,,
4091,09/08/21 01:45:00 AM,44.742,0.0,,,,,,
4092,09/08/21 02:00:00 AM,44.560,0.0,,,,,,
4093,09/08/21 02:15:00 AM,44.560,0.0,,,,,,
4094,09/08/21 02:30:00 AM,44.560,0.0,,,,,,
4095,09/08/21 02:45:00 AM,44.379,0.0,,,,,,
4096,09/08/21 03:00:00 AM,44.379,0.0,,,,,,
4097,09/08/21 03:15:00 AM,44.195,0.0,,,,,,
4098,09/08/21 03:30:00 AM,43.831,0.0,,,,,,
4099,09/08/21 03:45:00 AM,43.648,0.0,,,,,,
4100,09/08/21 04:00:00 AM,43.466,0.0,,,,,,
4101,09/08/21 04:15:00 AM,43.282,0.0,,,,,,
4102,09/08/21 04:30:00 AM,43.099,0.0,,,,,,
4103,09/08/21 04:45:00 AM,42.915,0.0,,,,,,
4104,09/08/21 05:00:00 AM,42.732,0.0,,,,,,
4105,09/08/21 05:15:00 AM,42.732,0.0,,,,,,
4106,09/08/21 05:30:00 AM,42.732,0.0,,,,,,
4107,09/08/21 05:45:00 AM,42.732,0.0,,,,,,
4108,09/08/21 06:00:00 AM,42.732,0.0,,,,,,
4109,09/08/21 06:15:00 AM,42.548,1.0,,,,,,
4110,09/08/21 06:30:00 AM,42.548,7.0,,,,,,
4111,09/08/21 06:45:00 AM,42.548,21.0,,,,,,
4112,09/08/21 07:00:00 AM,42.732,17.0,,,,,,
4113,09/08/21 07:15:00 AM,42.732,21.0,,,,,,
4114,09/08/21 07:30:00 AM,42.915,31.0,,,,,,
4115,09/08/21 07:45:00 AM,43.282,44.0,,,,,,
4116,09/08/21 08:00:00 AM,43.466,30.0,,,,,,
4117,09/08/21 08:15:00 AM,43.831,63.0,,,,,,
4118,09/08/21 08:30:00 AM,44.195,83.0,,,,,,
4119,09/08/21 08:45:00 AM,44.560,73.0,,,,,,
4120,09/08/21 09:00:00 AM,44.922,40.0,,,,,,
4121,09/08/21 09:15:00 AM,45.286,60.0,,,,,,
4122,09/08/21 09:30:00 AM,45.466,36.0,,,,,,
4123,09/08/21 09:45:00 AM,45.828,56.0,,,,,,
4124,09/08/21 10:00:00 AM,46.188,67.0,,,,,,
4125,09/08/21 10:15:00 AM,46.369,82.0,,,,,,
4126,09/08/21 10:30:00 AM,46.728,128.0,,,,,,
4127,09/08/21 10:45:00 AM,47.088,58.0,,,,,,
4128,09/08/21 11:00:00 AM,47.446,73.0,,,,,,
4129,09/08/21 11:15:00 AM,47.802,114.0,,,,,,
4130,09/08/21 11:30:00 AM,48.160,70.0,,,,,,
4131,09/08/21 11:45:00 AM,48.339,69.0,,,,,,
4132,09/08/21 12:00:00 PM,48.517,54.0,,,,,,
4133,09/08/21 12:15:00 PM,48.871,86.0,,,,,,
4134,09/08/21 12:30:00 PM,49.228,46.0,,,,,,
4135,09/08/21 12:45:00 PM,49.404,43.0,,,,,,
4136,09/08/21 01:00:00 PM,49.582,77.0,,,,,,
4137,09/08/21 01:15:00 PM,49.759,37.0,,,,,,
4138,09/08/21 01:30:00 PM,49.937,26.0,,,,,,
4139,09/08/21 01:45:00 PM,50.113,152.0,,,,,,
4140,09/08/21 02:00:00 PM,50.290,48.0,,,,,,
4141,09/08/21 02:15:00 PM,50.290,17.0,,,,,,
4142,09/08/21 02:30:00 PM,50.113,18.0,,,,,,
4143,09/08/21 02:45:00 PM,50.113,27.0,,,,,,
4144,09/08/21 03:00:00 PM,50.113,48.0,,,,,,
4145,09/08/21 03:15:00 PM,49.937,59.0,,,,,,
4146,09/08/21 03:30:00 PM,49.937,21.0,,,,,,
4147,09/08/21 03:45:00 PM,50.290,67.0,,,,,,
4148,09/08/21 04:00:00 PM,50.643,43.0,,,,,,
4149,09/08/21 04:15:00 PM,50.643,16.0,,,,,,
4150,09/08/21 04:30:00 PM,50.466,11.0,,,,,,
4151,09/08/21 04:45:00 PM,50.290,3.0,,,,,,
4152,09/08/21 05:00:00 PM,50.113,1.0,,,,,,
4153,09/08/21 05:15:00 PM,49.759,4.0,,,,,,
4154,09/08/21 05:30:00 PM,49.404,3.0,,,,,,
4155,09/08/21 05:45:00 PM,49.050,4.0,,,,,,
4156,09/08/21 06:00:00 PM,48.871,0.0,,,,,,
4157,09/08/21 06:15:00 PM,48.695,0.0,,,,,,
4158,09/08/21 06:30:00 PM,48.517,0.0,,,,,,
4159,09/08/21 06:45:00 PM,48.339,0.0,,,,,,
4160,09/08/21 07:00:00 PM,47.982,0.0,,,,,,
4161,09/08/21 07:15:00 PM,47.802,0.0,,,,,,
4162,09/08/21 07:30:00 PM,47.624,0.0,,,,,,
4163,09/08/21 07:45:00 PM,47.446,0.0,,,,,,
4164,09/08/21 08:00:00 PM,47.266,0.0,,,,,,
4165,09/08/21 08:15:00 PM,47.088,0.0,,,,,,
4166,09/08/21 08:30:00 PM,47.088,0.0,,,,,,
4167,09/08/21 08:45:00 PM,46.908,0.0,,,,,,
4168,09/08/21 09:00:00 PM,46.908,0.0,,,,,,
4169,09/08/21 09:15:00 PM,46.728,0.0,,,,,,
4170,09/08/21 09:30:00 PM,46.728,0.0,,,,,,
4171,09/08/21 09:45:00 PM,46.548,0.0,,,,,,
4172,09/08/21 10:00:00 PM,46.548,0.0,,,,,,
4173,09/08/21 10:15:00 PM,46.369,0.0,,,,,,
4174,09/08/21 10:30:00 PM,46.008,0.0,,,,,,
4175,09/08/21 10:45:00 PM,45.828,0.0,,,,,,
4176,09/08/21 11:00:00 PM,45.828,0.0,,,,,,
4177,09/08/21 11:15:00 PM,45.648,0.0,,,,,,
4178,09/08/21 11:30:00 PM,45.648,0.0,,,,,,
4179,09/08/21 11:45:00 PM,45.648,0.0,,,,,,
4180,09/09/21 12:00:00 AM,45.648,0.0,,,,,,
4181,09/09/21 12:15:00 AM,45.466,0.0,,,,,,
4182,09/09/21 12:30:00 AM,45.466,0.0,,,,,,
4183,09/09/21 12:45:00 AM,45.286,0.0,,,,,,
4184,09/09/21 01:00:00 AM,45.286,0.0,,,,,,
4185,09/09/21 01:15:00 AM,45.286,0.0,,,,,,
4186,09/09/21 01:30:00 AM,45.104,0.0,,,,,,
4187,09/09/21 01:45:00 AM,45.104,0.0,,,,,,
4188,09/09/21 02:00:00 AM,45.104,0.0,,,,,,
4189,09/09/21 02:15:00 AM,45.104,0.0,,,,,,
4190,09/09/21 02:30:00 AM,44.922,0.0,,,,,,
4191,09/09/21 02:45:00 AM,44.922,0.0,,,,,,
4192,09/09/21 03:00:00 AM,44.742,0.0,,,,,,
4193,09/09/21 03:15:00 AM,44.742,0.0,,,,,,
4194,09/09/21 03:30:00 AM,44.560,0.0,,,,,,
4195,09/09/21 03:45:00 AM,44.560,0.0,,,,,,
4196,09/09/21 04:00:00 AM,44.379,0.0,,,,,,
4197,09/09/21 04:15:00 AM,44.379,0.0,,,,,,
4198,09/09/21 04:30:00 AM,44.195,0.0,,,,,,
4199,09/09/21 04:45:00 AM,44.013,0.0,,,,,,
4200,09/09/21 05:00:00 AM,43.831,0.0,,,,,,
4201,09/09/21 05:15:00 AM,43.648,0.0,,,,,,
4202,09/09/21 05:30:00 AM,43.648,0.0,,,,,,
4203,09/09/21 05:45:00 AM,43.466,0.0,,,,,,
4204,09/09/21 06:00:00 AM,43.466,0.0,,,,,,
4205,09/09/21 06:15:00 AM,43.282,0.0,,,,,,
4206,09/09/21 06:30:00 AM,43.099,0.0,,,,,,
4207,09/09/21 06:45:00 AM,43.099,0.0,,,,,,
4208,09/09/21 07:00:00 AM,42.915,1.0,,,,,,
4209,09/09/21 07:15:00 AM,42.915,10.0,,,,,,
4210,09/09/21 07:30:00 AM,42.915,16.0,,,,,,
4211,09/09/21 07:45:00 AM,42.915,3.0,,,,,,
4212,09/09/21 08:00:00 AM,43.099,4.0,,,,,,
4213,09/09/21 08:15:00 AM,43.282,6.0,,,,,,
4214,09/09/21 08:30:00 AM,43.648,6.0,,,,,,
4215,09/09/21 08:45:00 AM,44.013,10.0,,,,,,
4216,09/09/21 09:00:00 AM,44.742,27.0,,,,,,
4217,09/09/21 09:15:00 AM,45.104,59.0,,,,,,
4218,09/09/21 09:30:00 AM,45.648,30.0,,,,,,
4219,09/09/21 09:45:00 AM,46.188,63.0,,,,,,
4220,09/09/21 10:00:00 AM,46.369,69.0,,,,,,
4221,09/09/21 10:15:00 AM,46.728,125.0,,,,,,
4222,09/09/21 10:30:00 AM,47.266,68.0,,,,,,
4223,09/09/21 10:45:00 AM,47.446,160.0,,,,,,
4224,09/09/21 11:00:00 AM,47.624,152.0,,,,,,
4225,09/09/21 11:15:00 AM,48.160,256.0,,,,,,
4226,09/09/21 11:30:00 AM,48.695,176.0,,,,,,
4227,09/09/21 11:45:00 AM,48.871,320.0,,,,,,
4228,09/09/21 12:00:00 PM,49.404,136.0,,,,,,
4229,09/09/21 12:15:00 PM,50.113,1216.0,,,,,,
4230,09/09/21 12:30:00 PM,50.466,81.0,,,,,,
4231,09/09/21 12:45:00 PM,51.172,304.0,,,,,,
4232,09/09/21 01:00:00 PM,51.699,93.0,,,,,,
4233,09/09/21 01:15:00 PM,52.050,128.0,,,,,,
4234,09/09/21 01:30:00 PM,52.576,144.0,,,,,,
4235,09/09/21 01:45:00 PM,52.925,176.0,,,,,,
4236,09/09/21 02:00:00 PM,53.449,496.0,,,,,,
4237,09/09/21 02:15:00 PM,53.973,90.0,,,,,,
4238,09/09/21 02:30:00 PM,53.973,51.0,,,,,,
4239,09/09/21 02:45:00 PM,54.147,92.0,,,,,,
4240,09/09/21 03:00:00 PM,54.147,44.0,,,,,,
4241,09/09/21 03:15:00 PM,53.798,32.0,,,,,,
