"","name","notes","catchment_ha","lat_fit","lon_fit","x_pred","ele_fit","ele_arcpro","dist_diff","slope_mid","slope_up","x","d","w","date","VaisalaType","EOS_no","DOC","TDN","Flux_ave","adjusted_ppm","Q_m3s","WaterTemp_c","AirTemp_c","Total_hPa","v_ms","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_percent","Flux_mol_m2_d_chamber","k_m.d_chamber","Sc_co2","k600_chamber","k600_eq1","k600_eq1_dummySlope","eD","k600_eq1_ulsethcorrection","k600_eq1_final","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molpers_eq1","flux_sum"
"2095","GaviDown","syn",83.397470886076,-0.329871993,-78.2013524,222.6,4082.551995,4073.918457,20,0.105289385,0.105913992,229,28,76,"","","",NA,NA,0.383818565400844,1093.60580147173,0.0246255300088106,7.80251371308017,7.82806751054852,626.993066666667,0.115721475605313,418.53,0.6178743158,0.6188421568,0.000258598937391774,0.000676769372871758,0.0580462855951174,58.0462855951174,1.50107077744368e-05,3.92839482997426e-05,39.2839482997426,261.706169289652,0.0331619240506329,1.36619270163209,1176.20975399054,2.00512785812862,50.1184924306759,6.16702508152285,0.119527423808181,76.0185688460898,76.0185688460898,73.5026526752214,1.78414756763366,27.1190430280316,637.317202738419
"2194","GaviDown","",83.399733604888,-0.329927993,-78.20142105,232.5,4081.038247,4073.320068,10,0.066723549,0.105289385,239,18,51,"","","",NA,NA,0.835427698574338,1048.50970936436,0.0245033592114537,7.79053869653768,7.82740733197556,626.987287983707,0.266921124307775,418.53,0.617868612239919,0.618836453239919,0.000258596550280773,0.000648856029730658,0.0580674250378415,58.0674250378415,1.50160357984732e-05,3.76773988667364e-05,37.6773988667364,250.914418241913,0.0721809531568228,3.18519909589687,1177.06113873506,4.67676785866588,55.3488189363378,10.2211538432037,0.174715361472641,81.6300671521061,81.6300671521061,78.925576935703,1.78856115431211,9.12166188699175,646.438864625411
"2285","GaviDown","",83.4017352342159,-0.329977993,-78.20148644,241.6,4079.702058,4072.648438,10,0.063405033,0.066723549,249,11,39,"","","",NA,NA,1.25799389002037,1004.82036485051,0.0243910608017621,7.78002087576375,7.82685132382892,626.980615885947,0.568556195845271,418.53,0.61786202687943,0.61882986787943,0.000258593794109848,0.000621812853623001,0.0580859999370698,58.0859999370698,1.50206791083913e-05,3.61186213764148e-05,36.1186213764149,240.459310233432,0.10869067209776,5.15171909738767,1177.80954394471,7.5669131850762,79.4625405635184,15.3557956430731,0.353643871970853,100.91482986801,100.91482986801,97.5683142404913,2.05849066103427,8.02811357803365,654.466978203445
"2381","GaviDown","",83.4038468431772,-0.330027993,-78.20155538,251.2,4078.546719,4072.139404,10,0.054961676,0.063405033,259,14,26,"","","",NA,NA,1.70377800407332,958.730506901833,0.0242725921497797,7.76892515274949,7.82626476578411,626.973577189409,0.666829454664278,418.53,0.617855079685947,0.618822920685947,0.000258590886500959,0.000593284412431711,0.0581056033841096,58.1056033841096,1.50255794897701e-05,3.44731487627315e-05,34.4731487627315,229.429745363246,0.147206419551935,7.56939941880553,1178.59970170968,11.1222849165822,91.8560172241284,20.1583155774527,0.35953713210259,107.847151945592,107.847151945592,104.267251784396,2.02774460197835,5.27213596514371,659.739114168589
"2476","GaviDown","",83.4059364562118,-0.330076993,-78.20162593,260.7,4077.77387,4071.602295,10,0.057553272,0.054961676,269,11,20,"","","",NA,NA,2.14491853360489,913.120751640122,0.0241553575462555,7.7579450101833,7.82568431771894,626.966611812627,1.09797079755707,418.53,0.617848204859063,0.618816045859063,0.000258588009179664,0.000565053772921796,0.0581250106668267,58.1250106668267,1.50304307918814e-05,3.28437565784101e-05,32.8437565784101,218.515071411994,0.185320961303462,10.4035014867135,1179.38226734678,15.2924278169308,130.95199538807,27.5835274122631,0.619911675326216,131.393209850131,131.393209850131,127.027501232227,2.26278226329833,4.52556452659666,664.264678695185
"2590","GaviDown","",83.4090476987448,-0.330133993,-78.20171096,272.1,4077.372842,4070.931396,10,0.063467203,0.057553272,279,12,81,"","","",NA,NA,2.64976987447699,862.058470233891,0.0240146760220264,7.74473849372385,7.82498326359833,626.960148953975,0.247064568127844,418.53,0.617841826017573,0.618809667017573,0.000258585339443135,0.000533450114915113,0.0581483636392335,58.1483636392335,1.5036314349714e-05,3.10192512654749e-05,31.0192512654749,206.295575790917,0.228940117154812,14.3240330836226,1180.32435121023,21.0649232907333,39.700874144538,7.66533499566924,0.153825676545871,69.6407654725206,69.6407654725206,67.3241734610427,1.07603801733359,8.71590794040205,672.980586635587
"2683","GaviDown","",83.4391656903766,-0.330179993,-78.20178124,281.4,4077.18675,4070.289551,10,0.053505817,0.063467203,289,21,40,"","","",NA,NA,1.9415690376569,988.037178559833,0.0238739426735921,7.73257845188285,7.8242050209205,627.041475313807,0.284213603257049,418.53,0.617922095134728,0.618889936134728,0.000258618934476738,0.000611486266337632,0.0581698763790697,58.1698763790697,1.50438314477985e-05,3.55700805203589e-05,35.5700805203589,236.442960982284,0.167751564853556,8.17253869718496,1181.19259920243,12.0235740310691,52.2626209750295,11.7466572259361,0.149181465049314,78.6740781555593,78.6740781555593,76.0541977411545,1.5611074058487,6.24442962339478,679.225016258982
"2774","GaviDown","",83.4686359832636,-0.330223993,-78.20184924,290.5,4077.168209,4069.950928,10,0.047854425,0.053505817,299,27,56,"","","",NA,NA,1.24859832635983,1111.30666735188,0.0235253460032805,7.72067991631799,7.82344351464435,627.121052719665,0.155590912720109,418.53,0.61800063803431,0.61896847903431,0.0002586518070365,0.000687863797631482,0.0581909359874144,58.1909359874144,1.505119074629e-05,4.00274382160333e-05,40.0274382160333,265.942003465073,0.10787889539749,4.31925954962514,1182.04293144897,6.35717317362287,31.7033399689189,7.86999301352123,0.0730424510384053,59.7256762490237,59.7256762490237,57.7347082831675,1.44199636167383,8.07517962537346,687.300195884356
"2865","GaviDown","",83.7286740406321,-0.330268993,-78.20191901,299.6,4077.293612,4069.415283,10,0.046183169,0.047854425,309,9,57,"","","",NA,NA,0.815835214446953,1209.07968113995,0.0231767493329688,7.71053329571106,7.82248532731377,627.174776975169,0.451788486022784,418.53,0.618053663874492,0.619021504874492,0.000258673999941391,0.000748446323732426,0.0582089022573138,58.2089022573138,1.50571295790968e-05,4.35662389029866e-05,43.5662389029866,289.339602705337,0.0704881625282167,2.47247859368057,1182.76865401536,3.64031711124635,43.8274009434518,11.2293649663757,0.204685885462017,74.2842836432449,74.2842836432449,71.8057978031037,2.04711933965781,11.6685802360495,698.968776120405
"2974","GaviDown","",84.4253390519187,-0.330321993,-78.20200069,310.5,4077.565123,4069.025146,10,0.034626747,0.046183169,319,13,64,"","","",NA,NA,0.732178329571106,1283.59752006772,0.022759199475123,7.70130643340858,7.82100902934537,627.19593724605,0.273548070614459,418.53,0.618074549061851,0.619042390061851,0.000258682741018856,0.000794601276700186,0.0582252458860483,58.2252458860483,1.50618662022999e-05,4.62658547172363e-05,46.2658547172363,307.172126586622,0.0632602076749436,2.02731159334528,1183.42906517326,2.98583196514184,26.4690114849392,8.76317157582217,0.0929211031666842,55.9769290237148,55.9769290237148,54.1077556016455,1.68837778436273,10.8056178199215,709.774393940327
"5479","GaviDown","",85.0580898419865,-0.330370993,-78.20207503,320.4,4077.771371,4068.697266,10,0.032784916,0.034626747,329,8,61,"","","",NA,NA,0.656196388261851,1351.27886001129,0.0223799569436851,7.69292607223476,7.81966817155756,627.215156207675,0.458605675075514,418.53,0.618093518176975,0.619061359176975,0.000258690680162609,0.000836524527705701,0.0582400950069853,58.2400950069853,1.5066169790092e-05,4.87192679692535e-05,48.7192679692535,323.368637470771,0.0566953679458239,1.6846998051707,1184.02927884621,2.48194929456689,30.7235615517809,10.6787798116727,0.14749676912319,61.8427815432862,61.8427815432862,59.7762209268463,2.01165503163041,12.2710956929455,722.045489633272
"5480","GaviDown","",85.7355805869074,-0.330423993,-78.20215349,330.9,4077.772091,4068.356445,10,0.032403379,0.032784916,339,9,53,"","","",NA,NA,0.574841986455982,1423.74574924379,0.0219738992837616,7.68395316027088,7.81823250564334,627.235734085779,0.460668748087246,418.53,0.618113828542664,0.619081669542664,0.000258699180659961,0.000881414895446118,0.0582559992466868,58.2559992466868,1.50707792736452e-05,5.13477054851276e-05,51.3477054851276,340.710354473316,0.0496663476297968,1.36908919295584,1184.67234442093,2.01760679659127,32.5315129357741,11.4255967966474,0.146436067810097,63.4300549339974,63.4300549339974,61.3087889587081,2.2240944131704,11.7877003898031,733.833190023075
"3282","GaviDown","",86.3175266129032,-0.330476993,-78.20222938,341.3,4077.384437,4068.018799,10,0.03192818,0.032403379,349,18,61,"","","",NA,NA,0.501673387096774,1499.84110951613,0.0215678416238382,7.67130544354839,7.81693951612903,627.261202419355,0.196428430089601,418.53,0.618138965787903,0.619106806787903,0.000258709701351211,0.000928561840001756,0.0582784260793288,58.2784260793288,1.50771942062018e-05,5.41151225526279e-05,54.1151225526279,358.920378768938,0.0433445806451613,1.11031969372241,1185.57949885668,1.63697602310484,21.8618029996055,7.77984547905143,0.0615244182983084,49.8769917461425,49.8769917461425,48.2071304037389,1.88190650248798,11.4796296651767,745.312819688252
"3386","GaviDown","",86.3198346774194,-0.330531993,-78.20230504,351.7,4076.582276,4067.693115,10,0.027647412,0.03192818,359,87,48,"","","",NA,NA,0.478165322580645,1597.94919409677,0.0211617839639147,7.63636391129032,7.81651209677419,627.316339516129,0.0506747700285314,418.53,0.618193386102419,0.619161227102419,0.000258732477885446,0.000989388183864281,0.0583404395298239,58.3404395298239,1.50945664804773e-05,5.77213415122563e-05,57.7213415122563,382.398140330235,0.0413134838709677,0.969190933167424,1188.09008675727,1.43062981622768,13.4849558325422,5.45477745953723,0.0137440674632936,36.0639837931262,13.4849558325422,13.032106554786,0.555516674301034,2.66648003664496,747.979299724897
"5484","GaviDown","syn",86.322164516129,-0.330589993,-78.20238132,362.4,4075.658082,4067.436768,10,0.02327957,0.027647412,369,19,56,"","","",NA,NA,0.454435483870968,1696.98282664516,0.0207518955713505,7.60109274193548,7.81608064516129,627.371996774193,0.195036612512692,418.53,0.618248319816129,0.619216160816129,0.000258755469292644,0.00105079919088612,0.0584031206180037,58.4031206180037,1.51121268836665e-05,6.13699518906228e-05,61.3699518906228,406.097383664458,0.0392632258064516,0.848791005641687,1190.63094779067,1.25443320477769,16.8853463744838,7.95980199811186,0.0445410147255461,43.3741869556122,43.3741869556122,41.9131258349758,1.93881004036885,10.8573362260656,758.836635950962
"3690","GaviDown","",88.230628125,-0.330700993,-78.20251839,382,4074.237077,4066.95874,10,0.028278569,0.024299162,389,9,53,"","","",NA,NA,0.110379464285714,828.568394570982,0.0199895797758338,7.61287946428571,6.94657142857143,627.543819642857,0.419068758403224,418.53,0.6184179089875,0.6193857499875,0.000258826447448538,0.000513203456487287,0.0583821649611325,58.3821649611325,1.51108483512445e-05,2.99619288552642e-05,29.9619288552642,198.280918177546,0.00953678571428571,0.642161067789271,1189.78111960476,0.948667431048373,26.4907297138581,10.5025996272522,0.116255021690452,56.8803873676212,56.8803873676212,54.9663316893657,0.816309416929419,4.32643990972592,763.163075860688
"5486","GaviDown","",88.7183672064777,-0.330757993,-78.20258555,391.9,4073.560077,4066.663086,10,0.036140187,0.028278569,399,23,56,"","","",NA,NA,0.0741902834008097,605.585559505668,0.0196103372443958,7.64001821862348,6.72953036437247,627.543080161943,0.152254171152142,418.53,0.618417179119838,0.619385020119838,0.000258826141977026,0.000375090623958702,0.0583339501353475,58.3339501353475,1.50983512598122e-05,2.18805177542433e-05,21.8805177542433,144.91991461666,0.00641004048582996,0.945131690750045,1187.82721683509,1.39493983949543,22.2127854412644,7.07932042345565,0.05397946826846,49.7808382670121,49.7808382670121,48.1096396974926,0.326287586415486,1.82721048392672,764.990286344615
"3882","GaviDown","",88.7324101214575,-0.330812993,-78.20264944,401.2,4072.888972,4066.26709,10,0.063549115,0.036140187,409,23,50,"","","",NA,NA,0.159817813765182,605.563339656275,0.0192502483761618,7.67921659919028,6.73219433198381,627.471153036437,0.167393464140538,418.53,0.618346187046964,0.619314028046964,0.000258796429664766,0.000375033871120099,0.0582643968322555,58.2643968322555,1.50786178767588e-05,2.18511222924784e-05,21.8511222924785,144.914623283599,0.0138082591093117,2.0388704475794,1185.01197373772,3.00514463684696,39.9392316562329,7.70250953567656,0.1043559007936,67.9663521403337,67.9663521403337,65.6924390627827,0.444902333632089,2.22451166816044,767.214798012775
"4010","GaviDown","syn",88.7492407407407,-0.330887993,-78.20273692,414,4071.886712,4065.255859,10,0.087311625,0.063549115,419,16,41,"","","",NA,NA,0.377098765432099,602.864946895062,0.0187599145981411,7.74201131687243,6.73547736625514,627.379288888889,0.285974307898492,418.53,0.618255517133333,0.619223358133333,0.000258758481585814,0.000373308056917234,0.0581531875255305,58.1531875255305,1.50476305034814e-05,2.17090534386993e-05,21.7090534386993,144.268916183693,0.0325813333333333,4.89104710062481,1180.51900842208,7.19345006932732,70.1587641811248,10.1983000903369,0.244944727817812,93.0022150909262,93.0022150909262,89.9077658447702,0.598913653452556,2.45554597915548,769.670343991931
"5490","GaviDown","",88.8041960526316,-0.331126993,-78.203039,456.9,4067.527921,4067.053223,10,0.07237476,0.099491817,429,14,53,"","","",NA,NA,0.306973684210526,566.574170901316,0.0171050380973209,8.22923355263158,6.74582894736842,627.168728947368,0.230526119909986,418.53,0.618047694471053,0.619015535471053,0.00025867150156697,0.000350718213784546,0.0572991602064329,57.2991602064329,1.48216598091244e-05,2.00958591189547e-05,20.0958591189547,135.584404025948,0.0265225263157895,5.02873038308497,1146.35847984742,7.27318767299381,45.5968212045605,7.83252906599117,0.163672714227743,74.4547101279832,74.4547101279832,72.0831434300662,0.380180865329255,2.01495858624505,771.685302578176
"4205","GaviDown","",88.762962962963,-0.330998993,-78.20287152,433.5,4069.905616,4063.645996,7,0.076051335,0.082788933,439,15,49,"","","",NA,NA,1.23172839506173,584.87793841358,0.0180129217331875,7.88665637860082,6.73868724279835,627.270955555556,0.245073765077381,418.53,0.618148592133333,0.619116433133333,0.000258713730265564,0.000362107543048993,0.0578980164465419,57.8980164465419,1.49790118098618e-05,2.09653084828675e-05,20.9653084828675,139.964563410414,0.106421333333333,17.7774906835515,1170.24870469085,26.0161365496919,52.2300561286487,8.58490321086894,0.182840614544666,79.7739230886116,79.7739230886116,77.1533173670051,0.461862647065452,1.5841888794345,773.26949145761
"4296","GaviDown","",88.7878663043478,-0.331049993,-78.20293659,442.6,4068.917687,4062.832275,10,0.076299344,0.076051335,449,9,50,"","","",NA,NA,0.477880434782609,578.758309172826,0.0176604943302351,8.1276847826087,6.74376086956522,627.195334782609,0.39245542956078,418.53,0.618073954430435,0.619041795430435,0.00025868249214777,0.000358275582830629,0.0574758761314238,57.4758761314238,1.48680028760532e-05,2.05922030196869e-05,20.5922030196869,138.500128035711,0.0412888695652174,7.21303737276518,1153.37712443818,10.4687693104514,60.447706254881,9.90686648889676,0.293751540800559,88.0670227111005,88.0670227111005,85.2358527016057,0.487907080277269,2.43953540138635,775.709026858997
"4385","GaviDown","",88.7996644736842,-0.331097993,-78.20299987,451.5,4068.076577,4062.268555,10,0.294063378,0.076299344,459,6,76,"","","",NA,NA,0.28609649122807,571.484174945175,0.017319559125205,8.21035197368421,6.74546052631579,627.173027192982,0.379814893096602,418.53,0.618051936839474,0.619019777839474,0.000258673277125425,0.000353760007013337,0.0573319672553373,57.3319672553373,1.48302478539857e-05,2.02817571383366e-05,20.2817571383366,136.75939430025,0.0247187368421053,4.53429234965495,1147.65951071496,6.56231010699745,156.713040021482,7.73023500881281,1.095675471196,148.194081280802,148.194081280802,143.465596452028,0.782104031043169,5.94399063592808,781.653017494925
"4515","GaviDown","",88.8104269736842,-0.331166993,-78.20309396,464.5,4066.791377,4061.330811,10,0.364047523,0.068541245,469,10,64,"","","",NA,NA,0.335679824561403,559.822915341009,0.01690584,8.25519572368421,6.74633552631579,627.162818859649,0.26415375,418.53,0.618041861214474,0.619009702214474,0.000258669060174094,0.000346535816118076,0.057254088345867,57.254088345867,1.48098612235499e-05,1.98405922310315e-05,19.8405922310315,133.968792357635,0.0290027368421053,5.7651138172511,1144.57252792433,8.33083176172611,180.740374171093,7.37266473879098,0.943373925294667,156.380179186315,156.380179186315,151.4108867904,0.761707443046741,4.87492763549914,786.527945130424
"4610","GaviDown","",88.8181144736842,-0.331216993,-78.20316393,474,4066.079192,4060.816895,10,0.067869744,0.064417461,479,8,22,"","","",NA,NA,0.37109649122807,551.493444195175,0.01690584,8.28722697368421,6.74696052631579,627.155527192983,0.960559090909091,418.53,0.618034664339474,0.619002505339474,0.000258666048066,0.000341375823635109,0.0571985405006556,57.1985405006556,1.47953204264476e-05,1.95261988741374e-05,19.5261988741374,131.975505168736,0.0320627368421053,6.77733262366152,1142.3738034484,9.78280242013323,113.364952073581,20.619920233082,0.639542345045321,123.402815283105,123.402815283105,119.492932247635,0.565306537821594,1.24367438320751,787.771619513631
"4783","GaviDown","",107.144260481928,-0.331305993,-78.20329087,491.3,4065.330943,4059.512207,10,0.076841484,0.067869744,489,77,53,"","","",NA,NA,0.186771084337349,564.804995410361,0.01690584,8.47356506024096,6.75114457831325,627.098318072289,0.0414257289879931,418.53,0.617978198937349,0.618946039937349,0.000258642415601249,0.000349583815246076,0.056876713383832,56.876713383832,1.47107305410542e-05,1.98831784633776e-05,19.8831784633776,135.161054088295,0.016137021686747,3.11980360732149,1129.68580913318,4.47473083794525,26.2076208017273,4.26822577926119,0.0312273341588605,51.6394910428102,51.6394910428102,50.0312820810975,0.258784201051547,1.3715562655732,789.143175779205
"5492","GaviDown","",107.204141927711,-0.331324993,-78.20331834,494.9,4065.288742,4059.212158,10,0.105778795,0.076841484,499,10,47,"","","",NA,NA,0.237084337349398,556.052487941446,0.01690584,8.49176024096385,6.75157831325301,627.092072289157,0.359698723404255,418.53,0.617972034349398,0.618939875349398,0.000258639835536253,0.000344163057574201,0.0568454081811497,56.8454081811497,1.47024870229638e-05,1.9564089488678e-05,19.564089488678,133.066531248223,0.020484086746988,4.2134433844497,1128.45622653007,6.03958696076506,79.1903634862198,9.70415151479864,0.373255760717704,101.137719275698,101.137719275698,97.9933224090391,0.476404577847313,2.23910151588237,791.382277295087
"5493","GaviDown","",107.322241445783,-0.331359993,-78.20336952,501.9,4065.37212,4058.38501,10,0.134819848,0.105778795,509,6,78,"","","",NA,NA,0.336313253012048,538.790598211084,0.01690584,8.52764518072289,6.75243373493976,627.079754216868,0.361235897435897,418.53,0.617959876412048,0.618927717412048,0.000258634747074735,0.000333472435113858,0.056783729695082,56.783729695082,1.46862455676476e-05,1.89358086162661e-05,18.9358086162661,128.935666566681,0.029057465060241,6.83775360614721,1126.0360632972,9.78930918355571,74.8666567666694,7.39277567520112,0.477764351775467,100.318238487106,100.318238487106,97.209754245543,0.413098979607143,3.22217204093572,794.604449336023
"4951","GaviDown","",107.427033975904,-0.331390993,-78.20341587,508.1,4065.371251,4057.4375,10,0.118676325,0.134819848,519,25,75,"","","",NA,NA,0.424361445783133,523.473710140482,0.01690584,8.55948674698795,6.75319277108434,627.068824096386,0.09016448,418.53,0.617949088383133,0.618916929383133,0.000258630231960992,0.000323986741292943,0.0567290700740187,56.7290700740187,1.46718525521748e-05,1.83794665498603e-05,18.3794665498603,125.270251214022,0.0366648289156626,9.8890631383286,1123.89396908449,14.1423760550822,41.9976678270202,4.64559274546715,0.104970817384292,69.5552069170013,69.5552069170013,67.4063703826046,0.249916802363717,1.87437601772788,796.47882535375
"5494","GaviDown","",107.53016313253,-0.331420993,-78.20346228,514.3,4065.026452,4056.919678,10,0.121454476,0.118676325,529,60,70,"","","",NA,NA,0.511012048192771,508.399947277349,0.01690584,8.59082289156627,6.75393975903614,627.05806746988,0.040252,418.53,0.617938471592771,0.618906312592771,0.000258625788515723,0.000314651936691784,0.0566753414802303,56.6753414802303,1.46577048797224e-05,1.78330059594226e-05,17.8330059594226,121.663016862162,0.0441514409638554,13.904647104527,1121.7907982854,19.8638545337254,33.5554066239688,3.63608870027127,0.0479589864216091,59.5063351253085,59.5063351253085,57.6733492243216,0.183130248061917,1.28191173643342,797.760737090184
"5495","GaviDown","",107.764698795181,-0.331484993,-78.20357118,528.3,4062.841066,4054.985596,10,0.141905281,0.121454476,539,35,95,"","","",NA,NA,0.708072289156626,474.119293024096,0.01690584,8.66208734939759,6.75563855421687,627.033604819277,0.0508446315789474,418.53,0.617914326956627,0.618882167956627,0.000258615683261157,0.000293423975936816,0.056553386007309,56.553386007309,1.46255925630122e-05,1.65941193749541e-05,16.5941193749541,113.459467050383,0.0611774457831325,31.0777813195146,1117.02589839589,44.2894045947725,35.4654565301021,3.34600694504188,0.0707803441865251,62.6939543559174,62.6939543559174,60.7757131726326,0.119638620895219,1.13656689850458,798.897303988689
"5346","GaviDown","",107.8443,-0.331556993,-78.20372788,547.6,4059.079946,4052.186523,6,0.104396141,0.144728749,559,25,120,"","","",NA,NA,0.229891304347826,473.030810026087,0.01690584,8.66379891304348,6.75886956521739,627.067139130435,0.0563528,418.53,0.617947425321739,0.618915266321739,0.000258629535919907,0.000292765989765684,0.0565504609808092,56.5504609808092,1.46256194795235e-05,1.65560516807523e-05,16.5560516807523,113.198977341995,0.0198626086956522,10.2892029479249,1116.91176814213,14.6624409083458,24.6605924855271,3.05755550903224,0.0577123757230845,52.438797533921,52.438797533921,50.8345921548807,0.0981327336321125,0.70655568215121,799.60385967084
"5421","GaviDown","very turbulent",107.873684210526,-0.331579993,-78.2037916,555.1,4052.891729,4052.186523,10,0.056039168,0.104396141,569,60,90,"","","",NA,NA,0.0144736842105263,469.950581512281,0.01690584,8.6754298245614,6.75982456140351,627.079242105263,0.0313071111111111,418.53,0.617959370957895,0.618927211957895,0.000258634535527008,0.000290865203173387,0.056530588943533,56.530588943533,1.46207626144788e-05,1.6442781238572e-05,16.442781238572,112.461857648169,0.00125052631578947,0.686341126953029,1116.13658001242,0.977670915393611,13.478870021701,2.90734045371918,0.0172109039442637,36.6302489851917,13.478870021701,13.066978628837,0.0238082784223678,0.21427450580131,799.818134176641
"33711","GaviTrib1","visible flow",1.13744347826087,-0.329117513,-78.20164138,70.7,4091.229366,4090.040039,20,0.207165343,0.223091355,22,4,7,"","","",NA,NA,1.06,10343.6564900248,4e-06,8.95075,7.24455900621118,626.73941863354,0.00142857142857143,418.53,0.617623965191304,0.618591806191304,0.000258494158151517,0.00639850115078688,0.0560626977601952,56.0626977601952,1.44918798612246e-05,0.000358717236134826,358.717236134826,2475.29816400585,0.091584,0.266058261923059,1097.98022650795,0.375464959774615,0.640721522394511,0.0431665252144561,0.0029032743069,7.85183391524069,0.640721522394511,0.621651733647311,0.213988289492848,0.299583605289987,0.299583605289987
"41011","GaviTrib1","",1.16600869565217,-0.329165513,-78.20168627,78,4089.812316,4088.845703,10,0.172422606,0.163368811,30,6,35,"","","",NA,NA,0.695,6844.82614734783,4e-06,8.95075,7.24682608695652,626.751660869565,0.000190476190476191,418.53,0.617636048278261,0.618603889278261,0.000258499215285901,0.0042342360761829,0.0560626977601952,56.0626977601952,1.44921633778211e-05,0.000237382697384357,237.382697384357,1638.00732296221,0.060048,0.269405788216377,1097.98022650795,0.380189033426682,0.112719924252576,0.00894194194751666,0.000322183955211429,2.76850638345427,0.112719924252576,0.109365042189205,0.0243764326551992,0.0853175142931971,0.384901119583184
"50111","GaviTrib1","point 16",1.19692372881356,-0.329221413,-78.20174634,87.1,4087.456736,4087.203857,10,0.158683361,0.172422606,40,7,33,"","","",NA,NA,0.414406779661017,3300.66804508475,2.71769436997319e-05,8.89326694915254,7.18991525423729,626.885128813559,0.00117649106925246,418.53,0.617767781138983,0.618735622138983,0.000258554349440099,0.00204224089634977,0.0561599907699794,56.1599907699794,1.4520409878094e-05,0.000114692229889078,114.692229889078,789.869093586033,0.0358047457627119,0.357433315664884,1101.74053609059,0.505398599823326,0.575203758257517,0.0491302277567762,0.00183142455471411,7.20507696832624,0.575203758257517,0.557988580592465,0.0558947316632926,0.184452614488866,0.569353734072049
"60011","GaviTrib1","",1.21353559322034,-0.329281313,-78.20181147,97,4083.839204,4085.83252,10,0.157832718,0.158683361,50,7.5,15,"","","",NA,NA,0.741610169491525,2409.12445062712,5.23914209115281e-05,8.62227542372881,6.91137288135593,627.458993220339,0.00465701519213584,418.53,0.618334185308475,0.619302026308475,0.000258791406577156,0.00149197565390267,0.0566214765001973,56.6214765001973,1.46531515459614e-05,8.44778644263163e-05,84.4778644263163,576.516691043158,0.0640751186440678,0.917656743592501,1119.68471423618,1.30953956680238,2.02169765491655,0.173508536150349,0.00721063807596792,14.4162687779699,2.02169765491655,1.95960700104437,0.136828996206256,0.205243494309384,0.774597228381434
"21182","GaviTrib1","",1.22664375,-0.329407813,-78.20191418,115.2,4080.401572,4082.695557,20,0.178714331,0.1722397,70,2.2,80,"","","",NA,NA,0.98578125,3630.400785625,9.9e-05,8.60078125,6.7523125,627.6804625,0.005625,418.53,0.6185527754875,0.6195206164875,0.000258882893124783,0.0022491081328071,0.0566582801512951,56.6582801512951,1.46678594850418e-05,0.000127430598679141,127.430598679141,868.774334858433,0.0851715,0.755315990093089,1121.12344912395,1.07866087107855,1.37756181291955,0.105849606374969,0.00986168017749375,12.3295114762805,1.37756181291955,1.33516821813267,0.150557225561544,2.40891560898471,3.18351283736615
"21202","GaviTrib1","flow widens over vegetation, lots of little trickles",1.22956666666667,-0.329489313,-78.20194005,124.8,4080.084043,4080.826416,10,0.174407039,0.178714331,80,0.5,28,"","","",NA,NA,0.913074074074074,3919.31426023704,0.000112226449275362,8.69548703703704,6.75323703703704,627.652792592593,0.0801617494824017,418.53,0.618525465288889,0.619493306288889,0.000258871462987359,0.00242798894945943,0.0564963403711016,56.4963403711016,1.46252902852988e-05,0.000137172490105934,137.172490105934,937.912940051642,0.0788896,0.643748695322832,1114.80135389971,0.916373912285744,6.44374754872976,0.505995377631105,0.13715138674288,30.2838711913023,30.2838711913023,29.3602046511915,3.5980108661643,10.07443042526,13.2579432626262
"97911","GaviTrib1","flow widens over vegetation, lots of little trickles",1.23296666666667,-0.329580113,-78.2019366,134.9,4079.683152,4079.255371,10,0.150328636,0.174407039,90,0.5,23,"","","",NA,NA,0.588185185185185,1944.08130299259,0.000125992753623188,8.77274259259259,6.75399259259259,627.746481481481,0.109558916194077,418.53,0.618617936222222,0.619585777222222,0.000258910164847087,0.00120452512509786,0.0563646622938683,56.3646622938683,1.45933840060558e-05,6.78926519006202e-05,67.8926519006202,465.228982341907,0.0508192,0.953469006376027,1109.67685993831,1.35369987754911,7.45537269253715,0.668193475273761,0.161569154268651,32.7404539481206,32.7404539481206,31.7491741226425,1.69220773699389,3.89207779508595,17.1500210577121
"109011","GaviTrib1","point 12, flow widens over vegetation, lots of little trickles",1.24771084337349,-0.329678313,-78.201919,146,4078.827091,4077.631348,10,0.118483516,0.150328636,100,1.5,14,"","","",NA,NA,0.688815261044177,2229.20536159036,0.000140973731884058,8.83115060240964,6.754,627.707199196787,0.0671303485162181,418.53,0.618579164607229,0.619547005607229,0.000258893937763063,0.00138109750665689,0.0562653604017706,56.2653604017706,1.45667607140723e-05,7.77079489620366e-05,77.7079489620366,533.460736311582,0.0595136385542169,0.942548599505263,1105.8219539112,1.33554371576156,7.05951091678951,0.782022148623134,0.0780271676777927,30.3424597524295,30.3424597524295,29.4289038916598,1.85817596055454,2.60144634477635,19.7514674024885
